109403	10024	6	59346
109405	10024	6	32400
114430	10024	6	117903
114431	10024	6	116323
114432	10024	6	84677
114433	10024	6	230879
123208	10024	6	63528
123532	10024	6	75904
155389	10024	7	0
155390	10024	6	75382
20733	241	3	23919000
20734	20733	6	6776397
104633	20733	6	259373
111837	20733	6	116744
111838	20733	6	172565
111839	20733	6	261789
111840	20733	6	659223
111841	20733	6	422906
111842	20733	6	86438
111843	20733	6	153935
111844	20733	6	147379
219185	20733	6	425000
219768	20733	6	10000
219769	20733	6	10000
219770	20733	6	20000
219771	20733	6	5000
219772	20733	6	7000
219773	20733	6	7000
219774	20733	6	7000
219775	20733	6	6000
219776	20733	6	16000
219777	20733	6	10000
219778	20733	6	15000
219779	20733	6	5000
219780	20733	6	5000
219781	20733	6	90000
219782	20733	6	10000
219783	20733	6	90000
219785	20733	6	45000
219786	20733	6	45000
219787	20733	6	125000
219788	20733	6	63000
219789	20733	6	80000
219790	20733	6	10000
219828	20733	6	5000
219835	20733	6	65000
219878	20733	6	64000
219886	20733	7	1000
20736	241	3	22534532
20737	20736	6	1430000
111353	20736	6	348433
111354	20736	6	2446945
111355	20736	6	290768
111356	20736	6	144268
111357	20736	6	90300
111358	20736	6	73128
20741	241	3	182202000
20742	20741	6	2245000
21063	20741	6	7937932
113881	20741	6	1000533
113883	20741	6	1382592
113884	20741	6	280000
113885	20741	6	1020900
113886	20741	6	301657
113887	20741	6	1147188
113888	20741	6	1060084
113889	20741	6	2338659
113890	20741	6	316173
113891	20741	6	3163225
113892	20741	6	0
113893	20741	6	1200866
113894	20741	6	498877
113895	20741	6	408198
113896	20741	6	561877
113897	20741	6	1084758
113898	20741	6	436606
113899	20741	6	388225
113900	20741	6	847903
113901	20741	6	359230
113902	20741	6	275056
113903	20741	6	801140
113904	20741	6	722664
113905	20741	6	0
113906	20741	6	401873
113907	20741	6	427760
113908	20741	6	141438
113909	20741	6	390000
113910	20741	6	0
113911	20741	6	269986
113912	20741	6	253412
113913	20741	6	308621
113914	20741	6	88500
113915	20741	6	0
113916	20741	6	318578
113917	20741	6	275966
113918	20741	6	700000
113919	20741	6	304113
113920	20741	6	286000
113921	20741	6	225571
113922	20741	6	266008
113923	20741	6	1200000
113924	20741	6	309633
114919	20741	6	1197497
20762	241	3	81680000
20763	20762	6	10076099
101667	20762	6	682599
111823	20762	6	95407
111824	20762	6	143435
111825	20762	6	1061181
111826	20762	6	1000000
111827	20762	6	453147
111828	20762	6	138527
111829	20762	6	306053
